day,side,h,mo
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,3.5
2,bid,10,4.5
2,bid,50,4.5
2,bid,200,4.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,1.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,2.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,4.5
2,bid,10,4.5
2,bid,50,4.5
2,bid,200,6.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,1.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,-0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,2.0
2,bid,10,3.0
2,bid,50,3.0
2,bid,200,3.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,2.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,2.5
2,bid,10,-0.5
2,bid,50,-0.5
2,bid,200,-0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,-0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,2.0
2,bid,10,3.0
2,bid,50,3.0
2,bid,200,4.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,3.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,1.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,1.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,3.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,4.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,4.5
2,bid,10,4.5
2,bid,50,4.5
2,bid,200,5.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,3.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,2.5
2,bid,10,-0.5
2,bid,50,-0.5
2,bid,200,-0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,3.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,2.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,2.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,3.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.0
2,bid,10,0.0
2,bid,50,0.0
2,bid,200,1.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,4.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,4.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,4.0
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,-1.0
2,bid,10,-1.0
2,bid,50,-1.0
2,bid,200,-0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,-1.5
2,bid,10,-0.5
2,bid,50,-0.5
2,bid,200,0.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,1.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,2.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,3.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,2.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,4.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,1.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,1.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,2.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,-0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,-0.5
2,bid,10,-0.5
2,bid,50,-0.5
2,bid,200,-1.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,-0.5
2,bid,10,-0.5
2,bid,50,-0.5
2,bid,200,1.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,1.5
2,bid,10,-1.5
2,bid,50,-1.5
2,bid,200,-2.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,-0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,1.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,-0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,2.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,2.0
2,bid,10,0.0
2,bid,50,0.0
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,5.0
2,bid,10,4.0
2,bid,50,4.0
2,bid,200,3.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,4.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,3.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,3.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,-0.5
2,bid,50,-0.5
2,bid,200,1.5
2,bid,10,3.5
2,bid,50,3.5
2,bid,200,3.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,0.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,2.0
2,bid,10,3.0
2,bid,50,3.0
2,bid,200,0.5
2,bid,10,-2.5
2,bid,50,-2.5
2,bid,200,-2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.0
2,bid,10,1.0
2,bid,50,1.0
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,2.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,1.5
2,bid,10,0.5
2,bid,50,0.5
2,bid,200,0.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.0
2,bid,10,2.0
2,bid,50,2.0
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,1.5
2,bid,10,1.5
2,bid,50,1.5
2,bid,200,2.5
2,bid,10,2.5
2,bid,50,2.5
2,bid,200,5.5
2,bid,10,4.5
2,bid,50,4.5
2,bid,200,7.0
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,4.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.5
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,0.5
2,ask,10,-1.5
2,ask,50,-1.5
2,ask,200,0.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,5.0
2,ask,10,3.0
2,ask,50,3.0
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,1.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,4.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,1.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,-0.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,3.0
2,ask,10,3.0
2,ask,50,3.0
2,ask,200,2.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,0.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,-0.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-3.0
2,ask,10,-1.0
2,ask,50,-1.0
2,ask,200,0.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,2.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,2.0
2,ask,10,3.0
2,ask,50,3.0
2,ask,200,1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-2.0
2,ask,10,-1.0
2,ask,50,-1.0
2,ask,200,-0.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,-1.5
2,ask,10,-1.5
2,ask,50,-1.5
2,ask,200,1.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,2.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,0.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,1.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,1.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,3.0
2,ask,10,3.0
2,ask,50,3.0
2,ask,200,0.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-1.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,0.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,0.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,0.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,-0.5
2,ask,10,-2.5
2,ask,50,-2.5
2,ask,200,-3.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,3.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,3.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,-1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,4.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,2.0
2,ask,10,3.0
2,ask,50,3.0
2,ask,200,2.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,3.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,5.0
2,ask,10,4.0
2,ask,50,4.0
2,ask,200,3.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,0.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,0.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,0.5
2,ask,10,-1.5
2,ask,50,-1.5
2,ask,200,-3.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,-1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,4.0
2,ask,10,3.0
2,ask,50,3.0
2,ask,200,0.5
2,ask,10,-2.5
2,ask,50,-2.5
2,ask,200,-1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-1.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,5.0
2,ask,10,4.0
2,ask,50,4.0
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,0.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,3.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,2.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.0
2,ask,10,0.0
2,ask,50,0.0
2,ask,200,1.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,4.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,-0.5
2,ask,10,-0.5
2,ask,50,-0.5
2,ask,200,-0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,1.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,1.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,2.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,4.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,3.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,5.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,1.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,-0.5
2,ask,10,0.5
2,ask,50,0.5
2,ask,200,0.0
2,ask,10,1.0
2,ask,50,1.0
2,ask,200,2.5
2,ask,10,3.5
2,ask,50,3.5
2,ask,200,3.5
2,ask,10,1.5
2,ask,50,1.5
2,ask,200,2.0
2,ask,10,2.0
2,ask,50,2.0
2,ask,200,2.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,3.5
2,ask,10,2.5
2,ask,50,2.5
2,ask,200,2.0
