timestamp,buyer,seller,symbol,currency,price,quantity,day,mark_side,counterparty,signed_qty,product,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,top_depth,price_vs_mid,price_vs_bid,price_vs_ask,book_relation,liquidity_proxy,side_sign,future_mid_t10,future_mid_t50,future_mid_t200,future_mid_t500,signed_mid_move_t10,edge_vs_trade_t10,signed_mid_move_t50,edge_vs_trade_t50,signed_mid_move_t200,edge_vs_trade_t200,signed_mid_move_t500,edge_vs_trade_t500,spread_pctile_in_product_day,top_depth_pctile_in_product_day
761800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5224.0,7,2,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5224,25,5229,70,5226.5,5,95,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5226.5,5226.5,5226.5,5227.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,0.8155,0.8011
762600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,6,2,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5225,62,5230,18,5227.5,5,80,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5228.5,5228.5,5228.5,5225.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,2.0,-0.5,0.8155,0.5702
762800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5231.0,6,2,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5226,16,5231,16,5228.5,5,32,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5226.5,5226.5,5225.5,5224.0,-2.0,-4.5,-2.0,-4.5,-3.0,-5.5,-4.5,-7.0,0.8155,0.0728
766000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5228.0,4,2,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5223,17,5228,17,5225.5,5,34,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5226.5,5226.5,5226.5,5228.0,1.0,-1.5,1.0,-1.5,1.0,-1.5,2.5,0.0,0.8155,0.0982
771800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5231,54,5237,54,5234.0,6,108,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5233.5,5233.5,5234.5,5231.5,-0.5,-3.5,-0.5,-3.5,0.5,-2.5,-2.5,-5.5,1.0,0.8614
773800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5234,22,5239,22,5236.5,5,44,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5234.5,5234.5,5233.5,5232.5,2.0,-0.5,2.0,-0.5,3.0,0.5,4.0,1.5,0.8155,0.2058
775500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5242.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5237,60,5242,21,5239.5,5,81,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5240.5,5240.5,5240.0,5242.0,1.0,-1.5,1.0,-1.5,0.5,-2.0,2.5,0.0,0.8155,0.5935
779700,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,2,buy,Mark 22,4,VELVETFRUIT_EXTRACT,5241,19,5243,5,5242.0,2,24,1.0,2.0,0.0,at_ask,taker_proxy,1.0,5242.5,5242.5,5242.5,5240.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,-1.5,-2.5,0.04,0.0057
781100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5236,60,5241,22,5238.5,5,82,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5237.5,5237.5,5238.5,5235.5,-1.0,-3.5,-1.0,-3.5,0.0,-2.5,-3.0,-5.5,0.8155,0.6149
781500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7,2,sell,Mark 01,-7,VELVETFRUIT_EXTRACT,5235,55,5240,23,5237.5,5,78,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5235.5,5235.5,5234.5,5236.5,2.0,-0.5,2.0,-0.5,3.0,0.5,1.0,-1.5,0.8155,0.5249
781900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,5,2,sell,Mark 22,-5,VELVETFRUIT_EXTRACT,5235,8,5238,57,5236.5,3,65,-1.5,0.0,-3.0,at_bid,taker_proxy,-1.0,5236.5,5236.5,5236.5,5236.5,-0.0,-1.5,-0.0,-1.5,-0.0,-1.5,-0.0,-1.5,0.0744,0.3108
783400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,2,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5238,64,5243,23,5240.5,5,87,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5240.5,5240.5,5241.5,5243.0,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,-2.5,-5.0,0.8155,0.7093
787000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5245,60,5251,60,5248.0,6,120,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5247.5,5247.5,5248.5,5247.5,-0.5,-3.5,-0.5,-3.5,0.5,-2.5,-0.5,-3.5,1.0,0.9156
791700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,6,2,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5243,53,5248,20,5245.5,5,73,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5244.5,5244.5,5244.5,5243.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,2.0,-0.5,0.8155,0.4217
796100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,2,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5240,21,5245,70,5242.5,5,91,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5240.5,5240.5,5240.5,5241.0,-2.0,-4.5,-2.0,-4.5,-2.0,-4.5,-1.5,-4.0,0.8155,0.7641
796600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5244.0,7,2,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5238,59,5244,59,5241.0,6,118,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5239.0,5239.0,5238.5,5238.5,-2.0,-5.0,-2.0,-5.0,-2.5,-5.5,-2.5,-5.5,1.0,0.9065
798900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5240,20,5245,53,5242.5,5,73,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5241.5,5241.5,5241.5,5243.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,1.0,-1.5,0.8155,0.4217
802600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,7,2,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5252,18,5257,56,5254.5,5,74,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5254.5,5254.5,5254.0,5254.5,-0.0,-2.5,-0.0,-2.5,0.5,-2.0,-0.0,-2.5,0.8155,0.44
803000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,2,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5251,56,5257,56,5254.0,6,112,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5254.5,5254.5,5253.5,5256.5,0.5,-2.5,0.5,-2.5,-0.5,-3.5,2.5,-0.5,1.0,0.879
805000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,2,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5254,21,5259,21,5256.5,5,42,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5258.0,5258.0,5257.5,5257.5,1.5,-1.0,1.5,-1.0,1.0,-1.5,1.0,-1.5,0.8155,0.1844
807300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5263.0,6,2,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5258,19,5263,19,5260.5,5,38,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5259.5,5259.5,5259.5,5260.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,0.0,-2.5,0.8155,0.1425
810000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5256.0,5,2,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5253,7,5256,56,5254.5,3,63,1.5,3.0,0.0,at_ask,taker_proxy,1.0,5254.0,5254.0,5255.0,5257.0,-0.5,-2.0,-0.5,-2.0,0.5,-1.0,2.5,1.0,0.0744,0.2941
810800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5,2,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5250,66,5252,10,5251.0,2,76,-1.0,0.0,-2.0,at_bid,taker_proxy,-1.0,5252.5,5252.5,5251.5,5252.0,-1.5,-2.5,-1.5,-2.5,-0.5,-1.5,-1.0,-2.0,0.04,0.4817
812300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5245,17,5250,17,5247.5,5,34,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5247.5,5247.5,5248.5,5245.5,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,2.0,-0.5,0.8155,0.0982
812600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5,2,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5245,65,5251,65,5248.0,6,130,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5247.5,5247.5,5245.5,5242.5,-0.5,-3.5,-0.5,-3.5,-2.5,-5.5,-5.5,-8.5,1.0,0.9592
813500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,4,2,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5240,64,5245,25,5242.5,5,89,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5241.5,5241.5,5242.0,5243.5,1.0,-1.5,1.0,-1.5,0.5,-2.0,-1.0,-3.5,0.8155,0.7391
815900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5246.0,3,2,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5241,25,5246,25,5243.5,5,50,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5242.5,5242.5,5242.5,5243.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,0.0,-2.5,0.8155,0.2722
819500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,7,2,sell,Mark 01,-7,VELVETFRUIT_EXTRACT,5248,54,5254,54,5251.0,6,108,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5250.0,5250.0,5251.5,5251.5,1.0,-2.0,1.0,-2.0,-0.5,-3.5,-0.5,-3.5,1.0,0.8614
822500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5255.0,5,2,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5250,16,5255,51,5252.5,5,67,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5252.5,5252.5,5253.5,5253.5,0.0,-2.5,0.0,-2.5,1.0,-1.5,1.0,-1.5,0.8155,0.3336
823500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,8,2,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5249,20,5254,20,5251.5,5,40,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.5,5251.5,5252.5,5253.5,0.0,-2.5,0.0,-2.5,1.0,-1.5,2.0,-0.5,0.8155,0.1632
825200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5256.0,4,2,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5251,23,5256,23,5253.5,5,46,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5256.0,5256.5,2.0,-0.5,2.0,-0.5,2.5,0.0,3.0,0.5,0.8155,0.2292
825600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,6,2,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5254,63,5259,25,5256.5,5,88,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5256.5,5256.5,5257.5,5255.5,0.0,-2.5,0.0,-2.5,1.0,-1.5,-1.0,-3.5,0.8155,0.7253
825700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5254,20,5259,65,5256.5,5,85,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5257.5,5257.5,5256.5,5255.0,1.0,-1.5,1.0,-1.5,0.0,-2.5,-1.5,-4.0,0.8155,0.6735
827900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5256.0,3,2,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5250,66,5256,66,5253.0,6,132,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5253.0,5253.0,5253.5,5255.0,0.0,-3.0,0.0,-3.0,0.5,-2.5,2.0,-1.0,1.0,0.9673
828400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5258.0,3,2,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5252,75,5258,75,5255.0,6,150,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5255.0,5254.5,0.5,-2.5,0.5,-2.5,0.0,-3.0,-0.5,-3.5,1.0,1.0
829800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5249,60,5254,25,5251.5,5,85,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5252.5,5252.5,5251.5,5251.5,1.0,-1.5,1.0,-1.5,0.0,-2.5,0.0,-2.5,0.8155,0.6735
831300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,2,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5252,59,5257,15,5254.5,5,74,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5256.0,5256.0,5256.5,5255.5,1.5,-1.0,1.5,-1.0,2.0,-0.5,1.0,-1.5,0.8155,0.44
833700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5253,64,5258,21,5255.5,5,85,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5256.5,5256.0,0.0,-2.5,0.0,-2.5,1.0,-1.5,0.5,-2.0,0.8155,0.6735
836500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,4,2,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5256,23,5261,73,5258.5,5,96,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5258.5,5258.5,5257.5,5256.5,-0.0,-2.5,-0.0,-2.5,1.0,-1.5,2.0,-0.5,0.8155,0.8092
840900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5255,24,5256,11,5255.5,1,35,-0.5,0.0,-1.0,at_bid,taker_proxy,-1.0,5257.5,5257.5,5259.5,5259.5,-2.0,-2.5,-2.0,-2.5,-4.0,-4.5,-4.0,-4.5,0.0059,0.0992
844300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5257,64,5262,23,5259.5,5,87,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5261.5,5261.5,5262.5,5262.5,2.0,-0.5,2.0,-0.5,3.0,0.5,3.0,0.5,0.8155,0.7093
844800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,5,2,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5260,67,5265,21,5262.5,5,88,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5261.0,5261.0,5261.5,5263.5,1.5,-1.0,1.5,-1.0,1.0,-1.5,-1.0,-3.5,0.8155,0.7253
845400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5259.0,7,2,sell,Mark 01,-7,VELVETFRUIT_EXTRACT,5259,52,5264,22,5261.5,5,74,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5261.5,5261.5,5260.5,5261.5,-0.0,-2.5,-0.0,-2.5,1.0,-1.5,-0.0,-2.5,0.8155,0.44
848300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5255,25,5260,25,5257.5,5,50,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.0,5255.0,5257.0,5255.5,-2.5,-5.0,-2.5,-5.0,-0.5,-3.0,-2.0,-4.5,0.8155,0.2722
860300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,2,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5253,22,5258,60,5255.5,5,82,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5255.5,5255.5,5255.0,5254.5,-0.0,-2.5,-0.0,-2.5,0.5,-2.0,1.0,-1.5,0.8155,0.6149
861000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,4,2,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5252,22,5257,53,5254.5,5,75,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5256.0,5256.0,5254.5,5253.5,-1.5,-4.0,-1.5,-4.0,-0.0,-2.5,1.0,-1.5,0.8155,0.4604
863200,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5252.0,3,2,buy,Mark 22,3,VELVETFRUIT_EXTRACT,5250,15,5252,10,5251.0,2,25,1.0,2.0,0.0,at_ask,taker_proxy,1.0,5253.5,5253.5,5253.0,5255.5,2.5,1.5,2.5,1.5,2.0,1.0,4.5,3.5,0.04,0.0089
864300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,2,sell,Mark 22,-4,VELVETFRUIT_EXTRACT,5257,8,5260,23,5258.5,3,31,-1.5,0.0,-3.0,at_bid,taker_proxy,-1.0,5256.5,5256.5,5254.5,5254.5,2.0,0.5,2.0,0.5,4.0,2.5,4.0,2.5,0.0744,0.0476
874800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5247,20,5252,20,5249.5,5,40,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5248.0,5248.0,5250.0,5250.5,1.5,-1.0,1.5,-1.0,-0.5,-3.0,-1.0,-3.5,0.8155,0.1632
878000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,2,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5243,67,5248,25,5245.5,5,92,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5246.5,5246.5,5247.5,5251.5,-1.0,-3.5,-1.0,-3.5,-2.0,-4.5,-6.0,-8.5,0.8155,0.7762
881200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5253.0,4,2,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5248,61,5253,21,5250.5,5,82,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.5,5251.5,5251.5,5251.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,0.8155,0.6149
883000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,2,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5251,60,5257,60,5254.0,6,120,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5254.0,5254.0,5253.5,5254.0,-0.0,-3.0,-0.0,-3.0,0.5,-2.5,-0.0,-3.0,1.0,0.9156
886000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,2,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5260,66,5265,19,5262.5,5,85,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5263.0,5263.0,5263.0,5262.5,0.5,-2.0,0.5,-2.0,0.5,-2.0,0.0,-2.5,0.8155,0.6735
887000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5268.0,4,2,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5263,22,5268,22,5265.5,5,44,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5266.5,5266.5,5269.0,5268.5,1.0,-1.5,1.0,-1.5,3.5,1.0,3.0,0.5,0.8155,0.2058
889900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,3,2,sell,Mark 01,-3,VELVETFRUIT_EXTRACT,5262,52,5267,19,5264.5,5,71,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5265.5,5265.5,5264.5,5265.5,-1.0,-3.5,-1.0,-3.5,-0.0,-2.5,-1.0,-3.5,0.8155,0.3863
891400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5268.0,4,2,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5263,21,5268,21,5265.5,5,42,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5267.0,5267.0,5268.0,5269.5,1.5,-1.0,1.5,-1.0,2.5,0.0,4.0,1.5,0.8155,0.1844
891800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5267,19,5272,19,5269.5,5,38,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5269.5,5269.5,5269.5,5271.0,0.0,-2.5,0.0,-2.5,0.0,-2.5,1.5,-1.0,0.8155,0.1425
892900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5275.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5270,17,5275,17,5272.5,5,34,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5274.5,5274.5,5276.0,5275.5,2.0,-0.5,2.0,-0.5,3.5,1.0,3.0,0.5,0.8155,0.0982
898100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5277.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5277,22,5282,57,5279.5,5,79,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5277.5,5277.5,5280.0,5280.5,2.0,-0.5,2.0,-0.5,-0.5,-3.0,-1.0,-3.5,0.8155,0.545
900500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5282.0,3,2,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5282,23,5287,64,5284.5,5,87,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5282.5,5282.5,5284.5,5283.5,2.0,-0.5,2.0,-0.5,-0.0,-2.5,1.0,-1.5,0.8155,0.7093
901000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5281.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5281,21,5286,64,5283.5,5,85,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5283.5,5283.5,5283.5,5283.0,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,0.5,-2.0,0.8155,0.6735
901700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5284.0,4,2,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5279,15,5284,61,5281.5,5,76,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5281.5,5281.5,5282.5,5284.5,0.0,-2.5,0.0,-2.5,1.0,-1.5,3.0,0.5,0.8155,0.4817
901800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5279.0,8,2,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5279,60,5284,21,5281.5,5,81,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5282.5,5282.5,5283.0,5285.0,-1.0,-3.5,-1.0,-3.5,-1.5,-4.0,-3.5,-6.0,0.8155,0.5935
904000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5285.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5280,20,5285,20,5282.5,5,40,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5281.5,5281.5,5281.0,5278.5,-1.0,-3.5,-1.0,-3.5,-1.5,-4.0,-4.0,-6.5,0.8155,0.1632
906500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5280.0,7,2,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5275,22,5280,53,5277.5,5,75,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5277.0,5277.0,5277.5,5276.0,-0.5,-3.0,-0.5,-3.0,0.0,-2.5,-1.5,-4.0,0.8155,0.4604
914600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5285.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5280,20,5285,64,5282.5,5,84,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5281.0,5281.0,5283.0,5286.5,-1.5,-4.0,-1.5,-4.0,0.5,-2.0,4.0,1.5,0.8155,0.6554
915400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5281.0,7,2,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5281,25,5286,25,5283.5,5,50,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5284.0,5284.0,5285.5,5288.5,-0.5,-3.0,-0.5,-3.0,-2.0,-4.5,-5.0,-7.5,0.8155,0.2722
918800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5286.0,8,2,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5281,55,5286,18,5283.5,5,73,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5285.5,5285.5,5286.5,5284.5,2.0,-0.5,2.0,-0.5,3.0,0.5,1.0,-1.5,0.8155,0.4217
922100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5289.0,4,2,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5284,23,5289,23,5286.5,5,46,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5284.5,5284.5,5286.5,5281.0,-2.0,-4.5,-2.0,-4.5,0.0,-2.5,-5.5,-8.0,0.8155,0.2292
924100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5285.0,6,2,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5285,19,5290,19,5287.5,5,38,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5286.5,5286.5,5285.0,5284.5,1.0,-1.5,1.0,-1.5,2.5,-0.0,3.0,0.5,0.8155,0.1425
927200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5283.0,3,2,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5277,62,5283,62,5280.0,6,124,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5279.0,5279.0,5278.0,5280.5,-1.0,-4.0,-1.0,-4.0,-2.0,-5.0,0.5,-2.5,1.0,0.9337
