timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,ask_price_1,mid_price,spread,bid_depth_3,ask_depth_3,total_depth_3,px_minus_mid,mark_price_adv_vs_mid,px_vs_bid,px_vs_ask,at_or_through_best,inside_spread,future_mid_t10,markout_trade_t10,markout_mid_t10,future_mid_t50,markout_trade_t50,markout_mid_t50,future_mid_t200,markout_trade_t200,markout_mid_t200,future_mid_t500,markout_trade_t500,markout_mid_t500
739000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,4,2,sell,Mark 14,9996,10012,10004.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,10004.0,-8.0,0.0,10004.0,-8.0,0.0,10006.0,-10.0,-2.0,10009.0,-13.0,-5.0
739600,Mark 38,Mark 14,VEV_4000,XIRECS,1227.0,3,2,buy,Mark 14,1207,1227,1217.0,20,36.0,36.0,72.0,10.0,-10.0,20.0,0.0,True,False,1216.5,-10.5,-0.5,1216.5,-10.5,-0.5,1216.0,-11.0,-1.0,1213.0,-14.0,-4.0
740000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,4,2,sell,Mark 14,10001,10017,10009.0,16,32.0,32.0,64.0,-8.0,-8.0,0.0,-16.0,True,False,10008.0,-7.0,1.0,10008.0,-7.0,1.0,10006.0,-5.0,3.0,10012.5,-11.5,-3.5
743500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,5,2,sell,Mark 14,10003,10019,10011.0,16,35.0,35.0,70.0,-8.0,-8.0,0.0,-16.0,True,False,10012.0,-9.0,-1.0,10012.0,-9.0,-1.0,10012.0,-9.0,-1.0,10011.0,-8.0,0.0
746900,Mark 38,Mark 14,VEV_4000,XIRECS,1221.0,1,2,buy,Mark 14,1201,1221,1211.0,20,39.0,39.0,78.0,10.0,-10.0,20.0,0.0,True,False,1211.0,-10.0,0.0,1211.0,-10.0,0.0,1213.0,-8.0,2.0,1212.0,-9.0,1.0
747700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,2,sell,Mark 14,9988,10004,9996.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,9996.0,-8.0,0.0,9996.0,-8.0,0.0,9995.0,-7.0,1.0,9996.0,-8.0,0.0
749400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,5,2,buy,Mark 14,10000,10016,10008.0,16,41.0,41.0,82.0,8.0,-8.0,16.0,0.0,True,False,10008.0,-8.0,0.0,10008.0,-8.0,0.0,10010.5,-5.5,2.5,10006.0,-10.0,-2.0
750200,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,10006.0,3,2,buy,Mark 22,9999,10006,10002.5,7,40.0,44.0,84.0,3.5,-3.5,7.0,0.0,True,False,10007.0,1.0,4.5,10007.0,1.0,4.5,10008.0,2.0,5.5,10013.0,7.0,10.5
752100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10012.0,6,2,buy,Mark 14,9996,10012,10004.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10002.0,-10.0,-2.0,10002.0,-10.0,-2.0,10001.0,-11.0,-3.0,10004.0,-8.0,0.0
752300,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,2,2,buy,Mark 14,1209,1230,1219.5,21,24.0,24.0,48.0,10.5,-10.5,21.0,0.0,True,False,1220.5,-9.5,1.0,1220.5,-9.5,1.0,1219.5,-10.5,0.0,1219.5,-10.5,0.0
752500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,5,2,sell,Mark 14,9997,10013,10005.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,10004.0,-7.0,1.0,10004.0,-7.0,1.0,10003.0,-6.0,2.0,10002.0,-5.0,3.0
753400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10008.0,4,2,buy,Mark 14,9992,10008,10000.0,16,34.0,34.0,68.0,8.0,-8.0,16.0,0.0,True,False,10000.0,-8.0,0.0,10000.0,-8.0,0.0,9998.0,-10.0,-2.0,9997.0,-11.0,-3.0
755000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,4,2,sell,Mark 14,10002,10018,10010.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,10009.0,-7.0,1.0,10009.0,-7.0,1.0,10012.0,-10.0,-2.0,10004.0,-2.0,6.0
757200,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,2,2,buy,Mark 14,1209,1230,1219.5,21,39.0,39.0,78.0,10.5,-10.5,21.0,0.0,True,False,1219.5,-10.5,0.0,1219.5,-10.5,0.0,1217.5,-12.5,-2.0,1218.0,-12.0,-1.5
759500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10016.0,2,2,sell,Mark 14,10016,10032,10024.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10026.0,-10.0,-2.0,10026.0,-10.0,-2.0,10026.0,-10.0,-2.0,10025.0,-9.0,-1.0
762200,Mark 38,Mark 14,VEV_4000,XIRECS,1236.0,2,2,buy,Mark 14,1215,1236,1225.5,21,32.0,32.0,64.0,10.5,-10.5,21.0,0.0,True,False,1227.5,-8.5,2.0,1227.5,-8.5,2.0,1227.5,-8.5,2.0,1228.5,-7.5,3.0
766500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10039.0,4,2,sell,Mark 14,10039,10055,10047.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,10047.0,-8.0,0.0,10047.0,-8.0,0.0,10048.0,-9.0,-1.0,10041.0,-2.0,6.0
767700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10043.0,6,2,buy,Mark 14,10027,10043,10035.0,16,43.0,43.0,86.0,8.0,-8.0,16.0,0.0,True,False,10034.0,-9.0,-1.0,10034.0,-9.0,-1.0,10035.5,-7.5,0.5,10029.0,-14.0,-6.0
771300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,4,2,buy,Mark 14,10035,10051,10043.0,16,34.0,34.0,68.0,8.0,-8.0,16.0,0.0,True,False,10042.5,-8.5,-0.5,10042.5,-8.5,-0.5,10041.0,-10.0,-2.0,10044.0,-7.0,1.0
774200,Mark 38,Mark 14,VEV_4000,XIRECS,1243.0,2,2,buy,Mark 14,1232,1243,1237.5,11,28.0,24.0,52.0,5.5,-5.5,11.0,0.0,True,False,1232.5,-10.5,-5.0,1232.5,-10.5,-5.0,1233.5,-9.5,-4.0,1234.5,-8.5,-3.0
775300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10028.0,4,2,sell,Mark 14,10028,10045,10036.5,17,35.0,35.0,70.0,-8.5,-8.5,0.0,-17.0,True,False,10036.0,-8.0,0.5,10036.0,-8.0,0.5,10038.0,-10.0,-1.5,10040.0,-12.0,-3.5
780000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10035.0,3,2,buy,Mark 14,10019,10035,10027.0,16,41.0,41.0,82.0,8.0,-8.0,16.0,0.0,True,False,10028.0,-7.0,1.0,10028.0,-7.0,1.0,10030.0,-5.0,3.0,10026.0,-9.0,-1.0
784000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10014.0,6,2,sell,Mark 14,10014,10030,10022.0,16,42.0,42.0,84.0,-8.0,-8.0,0.0,-16.0,True,False,10024.0,-10.0,-2.0,10024.0,-10.0,-2.0,10019.0,-5.0,3.0,10026.5,-12.5,-4.5
787400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,5,2,sell,Mark 14,10012,10028,10020.0,16,38.0,38.0,76.0,-8.0,-8.0,0.0,-16.0,True,False,10019.5,-7.5,0.5,10019.5,-7.5,0.5,10017.0,-5.0,3.0,10019.0,-7.0,1.0
795400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,6,2,sell,Mark 14,9978,9994,9986.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,9985.0,-7.0,1.0,9985.0,-7.0,1.0,9990.0,-12.0,-4.0,9991.0,-13.0,-5.0
796800,Mark 14,Mark 38,VEV_4000,XIRECS,1228.0,1,2,sell,Mark 14,1228,1249,1238.5,21,24.0,24.0,48.0,-10.5,-10.5,0.0,-21.0,True,False,1239.5,-11.5,-1.0,1239.5,-11.5,-1.0,1239.0,-11.0,-0.5,1239.5,-11.5,-1.0
800000,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,1,2,buy,Mark 14,1239,1260,1249.5,21,26.0,26.0,52.0,10.5,-10.5,21.0,0.0,True,False,1249.5,-10.5,0.0,1249.5,-10.5,0.0,1248.5,-11.5,-1.0,1251.5,-8.5,2.0
802700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,4,2,buy,Mark 14,9998,10014,10006.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10009.0,-5.0,3.0,10009.0,-5.0,3.0,10006.0,-8.0,0.0,10006.0,-8.0,0.0
804500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,5,2,buy,Mark 14,10004,10020,10012.0,16,34.0,34.0,68.0,8.0,-8.0,16.0,0.0,True,False,10008.0,-12.0,-4.0,10008.0,-12.0,-4.0,10010.0,-10.0,-2.0,10013.0,-7.0,1.0
805600,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,2,2,sell,Mark 14,1246,1267,1256.5,21,28.0,28.0,56.0,-10.5,-10.5,0.0,-21.0,True,False,1257.0,-11.0,-0.5,1257.0,-11.0,-0.5,1256.5,-10.5,0.0,1261.5,-15.5,-5.0
808200,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,2,2,sell,Mark 14,1253,1274,1263.5,21,36.0,36.0,72.0,-10.5,-10.5,0.0,-21.0,True,False,1262.5,-9.5,1.0,1262.5,-9.5,1.0,1262.5,-9.5,1.0,1259.5,-6.5,4.0
809100,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,3,2,sell,Mark 14,1248,1269,1258.5,21,36.0,36.0,72.0,-10.5,-10.5,0.0,-21.0,True,False,1257.5,-9.5,1.0,1257.5,-9.5,1.0,1255.5,-7.5,3.0,1253.5,-5.5,5.0
812700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10005.0,3,2,sell,Mark 14,10005,10021,10013.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,10015.0,-10.0,-2.0,10015.0,-10.0,-2.0,10015.0,-10.0,-2.0,10015.0,-10.0,-2.0
816800,Mark 38,Mark 14,VEV_4000,XIRECS,1253.0,3,2,buy,Mark 14,1232,1253,1242.5,21,35.0,35.0,70.0,10.5,-10.5,21.0,0.0,True,False,1244.5,-8.5,2.0,1244.5,-8.5,2.0,1245.0,-8.0,2.5,1244.5,-8.5,2.0
818600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10039.0,3,2,buy,Mark 14,10023,10039,10031.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10032.0,-7.0,1.0,10032.0,-7.0,1.0,10031.0,-8.0,0.0,10029.0,-10.0,-2.0
819600,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,2,sell,Mark 14,1241,1262,1251.5,21,35.0,35.0,70.0,-10.5,-10.5,0.0,-21.0,True,False,1251.5,-10.5,0.0,1251.5,-10.5,0.0,1250.5,-9.5,1.0,1252.5,-11.5,-1.0
823600,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,2,sell,Mark 14,1241,1262,1251.5,21,39.0,39.0,78.0,-10.5,-10.5,0.0,-21.0,True,False,1252.5,-11.5,-1.0,1252.5,-11.5,-1.0,1252.5,-11.5,-1.0,1253.5,-12.5,-2.0
824000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10027.0,4,2,sell,Mark 14,10027,10043,10035.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,10032.0,-5.0,3.0,10032.0,-5.0,3.0,10032.0,-5.0,3.0,10034.0,-7.0,1.0
825500,Mark 38,Mark 14,VEV_4000,XIRECS,1266.0,3,2,buy,Mark 14,1245,1266,1255.5,21,38.0,38.0,76.0,10.5,-10.5,21.0,0.0,True,False,1256.5,-9.5,1.0,1256.5,-9.5,1.0,1256.5,-9.5,1.0,1255.5,-10.5,0.0
827000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,5,2,sell,Mark 14,10024,10040,10032.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10030.0,-6.0,2.0,10030.0,-6.0,2.0,10032.0,-8.0,0.0,10034.5,-10.5,-2.5
827300,Mark 38,Mark 14,VEV_4000,XIRECS,1264.0,2,2,buy,Mark 14,1243,1264,1253.5,21,26.0,26.0,52.0,10.5,-10.5,21.0,0.0,True,False,1253.5,-10.5,0.0,1253.5,-10.5,0.0,1253.5,-10.5,0.0,1252.5,-11.5,-1.0
830600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,3,2,sell,Mark 14,10024,10040,10032.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10031.0,-7.0,1.0,10031.0,-7.0,1.0,10029.0,-5.0,3.0,10030.0,-6.0,2.0
833300,Mark 38,Mark 14,VEV_4000,XIRECS,1265.0,2,2,buy,Mark 14,1244,1265,1254.5,21,31.0,31.0,62.0,10.5,-10.5,21.0,0.0,True,False,1253.5,-11.5,-1.0,1253.5,-11.5,-1.0,1254.5,-10.5,0.0,1255.5,-9.5,1.0
834000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,4,2,sell,Mark 14,10017,10033,10025.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10023.0,-6.0,2.0,10023.0,-6.0,2.0,10023.0,-6.0,2.0,10029.0,-12.0,-4.0
842800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10008.0,6,2,sell,Mark 14,10008,10024,10016.0,16,31.0,31.0,62.0,-8.0,-8.0,0.0,-16.0,True,False,10017.0,-9.0,-1.0,10017.0,-9.0,-1.0,10016.0,-8.0,0.0,10018.0,-10.0,-2.0
843300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,3,2,buy,Mark 14,10010,10026,10018.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,10023.0,-3.0,5.0,10023.0,-3.0,5.0,10025.0,-1.0,7.0,10030.0,4.0,12.0
849400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,sell,Mark 14,9996,10012,10004.0,16,35.0,35.0,70.0,-8.0,-8.0,0.0,-16.0,True,False,10006.0,-10.0,-2.0,10006.0,-10.0,-2.0,10003.0,-7.0,1.0,9999.0,-3.0,5.0
850200,Mark 14,Mark 38,VEV_4000,XIRECS,1247.0,1,2,sell,Mark 14,1247,1268,1257.5,21,28.0,28.0,56.0,-10.5,-10.5,0.0,-21.0,True,False,1256.5,-9.5,1.0,1256.5,-9.5,1.0,1255.5,-8.5,2.0,1258.5,-11.5,-1.0
855100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,4,2,buy,Mark 14,10002,10018,10010.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,10010.0,-8.0,0.0,10010.0,-8.0,0.0,10009.0,-9.0,-1.0,10014.0,-4.0,4.0
856600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,2,2,sell,Mark 14,10001,10017,10009.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10012.0,-11.0,-3.0,10012.0,-11.0,-3.0,10013.0,-12.0,-4.0,10012.0,-11.0,-3.0
861200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10021.0,2,2,buy,Mark 14,10005,10021,10013.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,10012.0,-9.0,-1.0,10012.0,-9.0,-1.0,10013.0,-8.0,0.0,10006.0,-15.0,-7.0
861800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,sell,Mark 14,9996,10012,10004.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10004.0,-8.0,0.0,10004.0,-8.0,0.0,10002.0,-6.0,2.0,10003.0,-7.0,1.0
863300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,sell,Mark 14,9990,10006,9998.0,16,35.0,35.0,70.0,-8.0,-8.0,0.0,-16.0,True,False,9998.0,-8.0,0.0,9998.0,-8.0,0.0,9997.0,-7.0,1.0,9993.0,-3.0,5.0
864200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,3,2,sell,Mark 14,9990,10006,9998.0,16,44.0,44.0,88.0,-8.0,-8.0,0.0,-16.0,True,False,9996.0,-6.0,2.0,9996.0,-6.0,2.0,9996.0,-6.0,2.0,9992.0,-2.0,6.0
866200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,3,2,buy,Mark 14,9983,9999,9991.0,16,31.0,31.0,62.0,8.0,-8.0,16.0,0.0,True,False,9991.0,-8.0,0.0,9991.0,-8.0,0.0,9991.0,-8.0,0.0,9994.0,-5.0,3.0
866800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10002.0,6,2,buy,Mark 14,9986,10002,9994.0,16,33.0,33.0,66.0,8.0,-8.0,16.0,0.0,True,False,9993.0,-9.0,-1.0,9993.0,-9.0,-1.0,9991.0,-11.0,-3.0,9998.0,-4.0,4.0
866900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,2,2,buy,Mark 14,9985,10001,9993.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,9991.0,-10.0,-2.0,9991.0,-10.0,-2.0,9988.5,-12.5,-4.5,9997.0,-4.0,4.0
867500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9992.0,6,2,sell,Mark 14,9992,10008,10000.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,10000.0,-8.0,0.0,10000.0,-8.0,0.0,10000.0,-8.0,0.0,10004.0,-12.0,-4.0
869900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9987.0,2,2,sell,Mark 14,9987,10003,9995.0,16,45.0,45.0,90.0,-8.0,-8.0,0.0,-16.0,True,False,9997.0,-10.0,-2.0,9997.0,-10.0,-2.0,9993.0,-6.0,2.0,9991.0,-4.0,4.0
870100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,2,2,buy,Mark 14,9985,10001,9993.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,9995.0,-6.0,2.0,9995.0,-6.0,2.0,9990.0,-11.0,-3.0,9995.5,-5.5,2.5
870400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,4,2,buy,Mark 14,9983,9999,9991.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,9993.0,-6.0,2.0,9993.0,-6.0,2.0,9995.5,-3.5,4.5,9996.0,-3.0,5.0
875900,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,1,2,buy,Mark 14,1238,1259,1248.5,21,35.0,35.0,70.0,10.5,-10.5,21.0,0.0,True,False,1247.5,-11.5,-1.0,1247.5,-11.5,-1.0,1246.5,-12.5,-2.0,1246.5,-12.5,-2.0
876900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9977.0,5,2,sell,Mark 14,9977,9993,9985.0,16,42.0,42.0,84.0,-8.0,-8.0,0.0,-16.0,True,False,9986.0,-9.0,-1.0,9986.0,-9.0,-1.0,9986.0,-9.0,-1.0,9984.5,-7.5,0.5
879100,Mark 14,Mark 38,VEV_4000,XIRECS,1237.0,2,2,sell,Mark 14,1237,1258,1247.5,21,23.0,23.0,46.0,-10.5,-10.5,0.0,-21.0,True,False,1247.5,-10.5,0.0,1247.5,-10.5,0.0,1248.5,-11.5,-1.0,1251.5,-14.5,-4.0
880000,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,3,2,sell,Mark 14,1242,1263,1252.5,21,43.0,43.0,86.0,-10.5,-10.5,0.0,-21.0,True,False,1252.5,-10.5,0.0,1252.5,-10.5,0.0,1253.5,-11.5,-1.0,1253.5,-11.5,-1.0
880800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9993.0,5,2,buy,Mark 14,9977,9993,9985.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,9987.0,-6.0,2.0,9987.0,-6.0,2.0,9985.0,-8.0,0.0,9988.0,-5.0,3.0
884100,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,2,2,sell,Mark 14,1246,1267,1256.5,21,38.0,38.0,76.0,-10.5,-10.5,0.0,-21.0,True,False,1255.5,-9.5,1.0,1255.5,-9.5,1.0,1255.5,-9.5,1.0,1255.5,-9.5,1.0
890200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,5,2,buy,Mark 14,9978,9994,9986.0,16,34.0,34.0,68.0,8.0,-8.0,16.0,0.0,True,False,9988.0,-6.0,2.0,9988.0,-6.0,2.0,9986.5,-7.5,0.5,9988.0,-6.0,2.0
891600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9976.0,6,2,sell,Mark 14,9976,9991,9983.5,15,37.0,37.0,74.0,-7.5,-7.5,0.0,-15.0,True,False,9984.0,-8.0,-0.5,9984.0,-8.0,-0.5,9986.0,-10.0,-2.5,9985.0,-9.0,-1.5
894800,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,2,2,buy,Mark 14,1261,1282,1271.5,21,31.0,31.0,62.0,10.5,-10.5,21.0,0.0,True,False,1270.5,-11.5,-1.0,1270.5,-11.5,-1.0,1269.5,-12.5,-2.0,1268.0,-14.0,-3.5
894900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9993.0,2,2,buy,Mark 14,9985,9993,9989.0,8,48.0,43.0,91.0,4.0,-4.0,8.0,0.0,True,False,9985.0,-8.0,-4.0,9985.0,-8.0,-4.0,9986.0,-7.0,-3.0,9990.0,-3.0,1.0
899900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,3,2,sell,Mark 14,10001,10017,10009.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10005.0,-4.0,4.0,10005.0,-4.0,4.0,10007.0,-6.0,2.0,10009.0,-8.0,0.0
902500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10019.0,5,2,buy,Mark 14,10003,10019,10011.0,16,43.0,43.0,86.0,8.0,-8.0,16.0,0.0,True,False,10012.0,-7.0,1.0,10012.0,-7.0,1.0,10011.0,-8.0,0.0,10007.0,-12.0,-4.0
903600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,4,2,sell,Mark 14,9999,10015,10007.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10009.0,-10.0,-2.0,10009.0,-10.0,-2.0,10008.0,-9.0,-1.0,10009.0,-10.0,-2.0
913200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9992.0,2,2,sell,Mark 14,9992,10008,10000.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,9999.0,-7.0,1.0,9999.0,-7.0,1.0,10001.0,-9.0,-1.0,10002.0,-10.0,-2.0
914100,Mark 38,Mark 14,VEV_4000,XIRECS,1292.0,2,2,buy,Mark 14,1270,1292,1281.0,22,37.0,37.0,74.0,11.0,-11.0,22.0,0.0,True,False,1281.5,-10.5,0.5,1281.5,-10.5,0.5,1281.0,-11.0,0.0,1282.5,-9.5,1.5
918200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,5,2,buy,Mark 14,9990,10006,9998.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10001.0,-5.0,3.0,10001.0,-5.0,3.0,10002.0,-4.0,4.0,10008.0,2.0,10.0
921800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,3,2,buy,Mark 14,9995,10011,10003.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,10004.0,-7.0,1.0,10004.0,-7.0,1.0,10004.0,-7.0,1.0,10002.0,-9.0,-1.0
923800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,6,2,buy,Mark 14,9997,10006,10001.5,9,43.0,33.0,76.0,4.5,-4.5,9.0,0.0,True,False,9996.0,-10.0,-5.5,9996.0,-10.0,-5.5,9994.0,-12.0,-7.5,9993.0,-13.0,-8.5
925100,Mark 38,Mark 14,VEV_4000,XIRECS,1292.0,2,2,buy,Mark 14,1270,1292,1281.0,22,42.0,42.0,84.0,11.0,-11.0,22.0,0.0,True,False,1281.0,-11.0,0.0,1281.0,-11.0,0.0,1282.0,-10.0,1.0,1282.0,-10.0,1.0
927700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,4,2,sell,Mark 14,9982,9998,9990.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,9991.0,-9.0,-1.0,9991.0,-9.0,-1.0,9991.0,-9.0,-1.0,9989.0,-7.0,1.0
928800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9977.0,6,2,sell,Mark 14,9977,9993,9985.0,16,42.0,42.0,84.0,-8.0,-8.0,0.0,-16.0,True,False,9986.0,-9.0,-1.0,9986.0,-9.0,-1.0,9988.0,-11.0,-3.0,9996.0,-19.0,-11.0
929600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9987.0,6,2,sell,Mark 14,9987,10003,9995.0,16,33.0,33.0,66.0,-8.0,-8.0,0.0,-16.0,True,False,9997.0,-10.0,-2.0,9997.0,-10.0,-2.0,10001.0,-14.0,-6.0,9999.0,-12.0,-4.0
935400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,3,2,sell,Mark 14,10017,10033,10025.0,16,35.0,35.0,70.0,-8.0,-8.0,0.0,-16.0,True,False,10027.0,-10.0,-2.0,10027.0,-10.0,-2.0,10025.0,-8.0,0.0,10023.0,-6.0,2.0
940100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,6,2,buy,Mark 14,10009,10025,10017.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10017.0,-8.0,0.0,10017.0,-8.0,0.0,10015.0,-10.0,-2.0,10008.0,-17.0,-9.0
940500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,2,2,sell,Mark 14,10003,10019,10011.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10008.0,-5.0,3.0,10008.0,-5.0,3.0,10008.0,-5.0,3.0,10004.5,-1.5,6.5
941900,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,2,2,sell,Mark 22,10006,10015,10010.5,9,50.0,40.0,90.0,-4.5,-4.5,0.0,-9.0,True,False,10007.0,-1.0,3.5,10007.0,-1.0,3.5,10008.0,-2.0,2.5,10005.0,1.0,5.5
944300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,5,2,sell,Mark 14,9988,10004,9996.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,9996.0,-8.0,0.0,9996.0,-8.0,0.0,9996.0,-8.0,0.0,9992.0,-4.0,4.0
947900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9983.0,6,2,sell,Mark 14,9983,9999,9991.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,9995.0,-12.0,-4.0,9995.0,-12.0,-4.0,9993.0,-10.0,-2.0,9994.0,-11.0,-3.0
