timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,best_bid_depth,best_ask_depth,bid_depth_3,ask_depth_3,future_mid_t10,edge_t10,midmo_t10,future_mid_t50,edge_t50,midmo_t50,future_mid_t200,edge_t200,midmo_t200,future_mid_t500,edge_t500,midmo_t500,price_location,side_touch_improve,side_mid_edge,spread_pctile_day_product
571300,Mark 14,Mark 38,VEV_4000,XIRECS,1219.0,3,2,buy,Mark 38,1219,15,1239,15,1229.0,20,15,-15,45.0,-45.0,1229.5,10.5,0.5,1229.5,10.5,0.5,1232.5,13.5,3.5,1232.5,13.5,3.5,at_bid,20.0,10.0,0.0951
573500,Mark 14,Mark 38,VEV_4000,XIRECS,1224.0,2,2,buy,Mark 38,1224,12,1245,12,1234.5,21,12,-12,29.0,-29.0,1235.5,11.5,1.0,1235.5,11.5,1.0,1234.5,10.5,0.0,1234.5,10.5,0.0,at_bid,21.0,10.5,0.8357
573800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9989.0,3,2,sell,Mark 38,9973,15,9989,15,9981.0,16,15,-15,43.0,-43.0,9980.0,9.0,1.0,9980.0,9.0,1.0,9982.0,7.0,-1.0,9981.0,8.0,0.0,at_ask,16.0,8.0,0.9873
574200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9988.0,6,2,sell,Mark 38,9972,10,9988,10,9980.0,16,10,-10,36.0,-36.0,9981.0,7.0,-1.0,9981.0,7.0,-1.0,9982.0,6.0,-2.0,9988.0,0.0,-8.0,at_ask,16.0,8.0,0.9873
576500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,2,buy,Mark 55,5225,21,5230,21,5227.5,5,21,-21,70.0,-70.0,5226.5,1.5,-1.0,5226.5,1.5,-1.0,5226.5,1.5,-1.0,5225.5,0.5,-2.0,at_bid,5.0,2.5,0.8155
576700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,5,2,sell,Mark 38,9984,15,10000,15,9992.0,16,15,-15,42.0,-42.0,9992.0,8.0,0.0,9992.0,8.0,0.0,9990.0,10.0,2.0,9987.0,13.0,5.0,at_ask,16.0,8.0,0.9873
577700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,8,2,buy,Mark 55,5223,18,5228,63,5225.5,5,18,-63,63.0,-63.0,5223.5,0.5,-2.0,5223.5,0.5,-2.0,5223.5,0.5,-2.0,5225.5,2.5,0.0,at_bid,5.0,2.5,0.8155
578300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9992.0,6,2,sell,Mark 38,9977,13,9992,13,9984.5,15,13,-13,39.0,-39.0,9978.5,13.5,6.0,9978.5,13.5,6.0,9982.5,9.5,2.0,9978.0,14.0,6.5,at_ask,15.0,7.5,0.0603
578300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,8,2,buy,Mark 55,5223,19,5228,19,5225.5,5,19,-19,69.0,-69.0,5225.0,2.0,-0.5,5225.0,2.0,-0.5,5222.5,-0.5,-3.0,5220.0,-3.0,-5.5,at_bid,5.0,2.5,0.8155
581600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,2,2,sell,Mark 38,9984,10,10000,10,9992.0,16,10,-10,37.0,-37.0,9991.0,9.0,1.0,9991.0,9.0,1.0,9991.0,9.0,1.0,9987.0,13.0,5.0,at_ask,16.0,8.0,0.9873
582600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9980.0,4,2,buy,Mark 38,9980,10,9996,10,9988.0,16,10,-10,38.0,-38.0,9987.0,7.0,-1.0,9987.0,7.0,-1.0,9984.0,4.0,-4.0,9988.0,8.0,0.0,at_bid,16.0,8.0,0.9873
585200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10005.0,6,2,buy,Mark 38,10005,11,10021,11,10013.0,16,11,-11,32.0,-32.0,10012.0,7.0,-1.0,10012.0,7.0,-1.0,10016.0,11.0,3.0,10016.0,11.0,3.0,at_bid,16.0,8.0,0.9873
587100,Mark 14,Mark 22,VEV_5300,XIRECS,28.0,4,2,buy,Mark 22,28,4,29,24,28.5,1,4,-24,20.0,-24.0,28.0,0.0,-0.5,28.0,0.0,-0.5,28.0,0.0,-0.5,28.5,0.5,0.0,at_bid,1.0,0.5,0.0535
587200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5214.0,6,2,sell,Mark 55,5209,51,5214,16,5211.5,5,51,-16,51.0,-51.0,5212.5,1.5,-1.0,5212.5,1.5,-1.0,5211.5,2.5,0.0,5213.0,1.0,-1.5,at_ask,5.0,2.5,0.8155
587500,Mark 14,Mark 38,VEV_4000,XIRECS,1202.0,1,2,buy,Mark 38,1202,15,1223,15,1212.5,21,15,-15,30.0,-30.0,1213.5,11.5,1.0,1213.5,11.5,1.0,1213.0,11.0,0.5,1213.0,11.0,0.5,at_bid,21.0,10.5,0.8357
587700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10013.0,4,2,sell,Mark 38,9997,13,10013,13,10005.0,16,13,-13,36.0,-36.0,10005.0,8.0,0.0,10005.0,8.0,0.0,10004.0,9.0,1.0,10006.0,7.0,-1.0,at_ask,16.0,8.0,0.9873
588400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,6,2,sell,Mark 38,9999,14,10015,14,10007.0,16,14,-14,38.0,-38.0,10007.0,8.0,0.0,10007.0,8.0,0.0,10010.0,5.0,-3.0,10005.0,10.0,2.0,at_ask,16.0,8.0,0.9873
588400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5217.0,5,2,sell,Mark 55,5212,64,5217,20,5214.5,5,64,-20,64.0,-64.0,5214.5,2.5,0.0,5214.5,2.5,0.0,5214.5,2.5,0.0,5217.0,0.0,-2.5,at_ask,5.0,2.5,0.8155
588800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,2,2,sell,Mark 38,10000,12,10016,12,10008.0,16,12,-12,38.0,-38.0,10005.0,11.0,3.0,10005.0,11.0,3.0,10001.5,14.5,6.5,10009.0,7.0,-1.0,at_ask,16.0,8.0,0.9873
589300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,3,2,buy,Mark 38,10001,14,10017,14,10009.0,16,14,-14,44.0,-44.0,10011.0,10.0,2.0,10011.0,10.0,2.0,10011.0,10.0,2.0,10008.0,7.0,-1.0,at_bid,16.0,8.0,0.9873
590700,Mark 38,Mark 14,VEV_4000,XIRECS,1225.0,1,2,sell,Mark 38,1204,12,1225,12,1214.5,21,12,-12,29.0,-29.0,1213.5,11.5,1.0,1213.5,11.5,1.0,1214.0,11.0,0.5,1216.5,8.5,-2.0,at_ask,21.0,10.5,0.8357
592200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,4,2,sell,Mark 38,10003,11,10020,11,10011.5,17,11,-11,35.0,-35.0,10012.0,8.0,-0.5,10012.0,8.0,-0.5,10008.0,12.0,3.5,10011.0,9.0,0.5,at_ask,17.0,8.5,1.0
596100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,3,2,buy,Mark 38,10002,12,10018,12,10010.0,16,12,-12,40.0,-40.0,10010.0,8.0,0.0,10010.0,8.0,0.0,10008.0,6.0,-2.0,10004.0,2.0,-6.0,at_bid,16.0,8.0,0.9873
596600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10012.0,6,2,sell,Mark 38,9996,13,10012,13,10004.0,16,13,-13,40.0,-40.0,10002.0,10.0,2.0,10002.0,10.0,2.0,10002.0,10.0,2.0,10007.0,5.0,-3.0,at_ask,16.0,8.0,0.9873
597500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,4,2,sell,Mark 38,9999,11,10015,11,10007.0,16,11,-11,31.0,-31.0,10006.0,9.0,1.0,10006.0,9.0,1.0,10006.0,9.0,1.0,10008.0,7.0,-1.0,at_ask,16.0,8.0,0.9873
600300,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,2,2,sell,Mark 38,1233,7,1254,7,1243.5,21,7,-7,29.0,-29.0,1242.5,11.5,1.0,1242.5,11.5,1.0,1244.5,9.5,-1.0,1244.5,9.5,-1.0,at_ask,21.0,10.5,0.8357
601600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,6,2,buy,Mark 38,10013,15,10029,15,10021.0,16,15,-15,39.0,-39.0,10024.0,11.0,3.0,10024.0,11.0,3.0,10022.0,9.0,1.0,10020.0,7.0,-1.0,at_bid,16.0,8.0,0.9873
604400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10043.0,3,2,sell,Mark 38,10027,11,10043,11,10035.0,16,11,-11,38.0,-38.0,10035.0,8.0,0.0,10035.0,8.0,0.0,10036.0,7.0,-1.0,10036.0,7.0,-1.0,at_ask,16.0,8.0,0.9873
604500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,7,2,sell,Mark 55,5240,64,5245,17,5242.5,5,64,-17,64.0,-64.0,5242.5,2.5,0.0,5242.5,2.5,0.0,5241.0,4.0,1.5,5241.5,3.5,1.0,at_ask,5.0,2.5,0.8155
605100,Mark 14,Mark 38,VEV_4000,XIRECS,1233.0,3,2,buy,Mark 38,1233,12,1254,12,1243.5,21,12,-12,39.0,-39.0,1241.5,8.5,-2.0,1241.5,8.5,-2.0,1241.0,8.0,-2.5,1244.0,11.0,0.5,at_bid,21.0,10.5,0.8357
607400,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,2,2,sell,Mark 38,1238,15,1259,15,1248.5,21,15,-15,45.0,-45.0,1249.5,9.5,-1.0,1249.5,9.5,-1.0,1248.5,10.5,0.0,1250.5,8.5,-2.0,at_ask,21.0,10.5,0.8357
608900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10031.0,2,2,buy,Mark 38,10031,12,10047,12,10039.0,16,12,-12,38.0,-38.0,10036.0,5.0,-3.0,10036.0,5.0,-3.0,10035.0,4.0,-4.0,10043.0,12.0,4.0,at_bid,16.0,8.0,0.9873
610900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10029.0,5,2,buy,Mark 38,10029,13,10045,13,10037.0,16,13,-13,34.0,-34.0,10034.0,5.0,-3.0,10034.0,5.0,-3.0,10034.0,5.0,-3.0,10037.0,8.0,0.0,at_bid,16.0,8.0,0.9873
610900,Mark 14,Mark 38,VEV_4000,XIRECS,1239.0,3,2,buy,Mark 38,1239,15,1260,15,1249.5,21,15,-15,34.0,-34.0,1247.5,8.5,-2.0,1247.5,8.5,-2.0,1246.5,7.5,-3.0,1243.5,4.5,-6.0,at_bid,21.0,10.5,0.8357
612300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,2,buy,Mark 55,5241,21,5246,21,5243.5,5,21,-21,68.0,-68.0,5241.5,0.5,-2.0,5241.5,0.5,-2.0,5241.5,0.5,-2.0,5242.5,1.5,-1.0,at_bid,5.0,2.5,0.8155
616700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5237.0,4,2,sell,Mark 55,5232,70,5237,20,5234.5,5,70,-20,70.0,-70.0,5234.5,2.5,0.0,5234.5,2.5,0.0,5234.5,2.5,0.0,5234.5,2.5,0.0,at_ask,5.0,2.5,0.8155
620000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,5,2,buy,Mark 38,10010,14,10026,14,10018.0,16,14,-14,35.0,-35.0,10018.0,8.0,0.0,10018.0,8.0,0.0,10019.0,9.0,1.0,10023.0,13.0,5.0,at_bid,16.0,8.0,0.9873
620800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,4,2,sell,Mark 55,5229,20,5234,20,5231.5,5,20,-20,55.0,-55.0,5230.5,3.5,1.0,5230.5,3.5,1.0,5229.5,4.5,2.0,5229.0,5.0,2.5,at_ask,5.0,2.5,0.8155
624000,Mark 14,Mark 38,VEV_4000,XIRECS,1226.0,2,2,buy,Mark 38,1226,7,1246,7,1236.0,20,7,-7,30.0,-30.0,1236.5,10.5,0.5,1236.5,10.5,0.5,1236.5,10.5,0.5,1238.0,12.0,2.0,at_bid,20.0,10.0,0.0951
624200,Mark 14,Mark 38,VEV_4000,XIRECS,1226.0,2,2,buy,Mark 38,1226,13,1247,13,1236.5,21,13,-13,28.0,-28.0,1237.5,11.5,1.0,1237.5,11.5,1.0,1237.5,11.5,1.0,1238.5,12.5,2.0,at_bid,21.0,10.5,0.8357
625900,Mark 38,Mark 14,VEV_4000,XIRECS,1253.0,2,2,sell,Mark 38,1232,7,1253,7,1242.5,21,7,-7,27.0,-27.0,1242.5,10.5,0.0,1242.5,10.5,0.0,1243.5,9.5,-1.0,1244.5,8.5,-2.0,at_ask,21.0,10.5,0.8357
626300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5,2,sell,Mark 55,5243,55,5248,18,5245.5,5,55,-18,55.0,-55.0,5244.5,3.5,1.0,5244.5,3.5,1.0,5244.5,3.5,1.0,5243.5,4.5,2.0,at_ask,5.0,2.5,0.8155
627100,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,3,2,sell,Mark 38,1233,15,1254,15,1243.5,21,15,-15,33.0,-33.0,1243.0,11.0,0.5,1243.0,11.0,0.5,1242.5,11.5,1.0,1245.5,8.5,-2.0,at_ask,21.0,10.5,0.8357
627400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5246.0,7,2,sell,Mark 55,5241,25,5246,25,5243.5,5,25,-25,65.0,-65.0,5244.5,1.5,-1.0,5244.5,1.5,-1.0,5246.5,-0.5,-3.0,5247.5,-1.5,-4.0,at_ask,5.0,2.5,0.8155
630700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,3,2,buy,Mark 38,10010,15,10026,15,10018.0,16,15,-15,44.0,-44.0,10017.0,7.0,-1.0,10017.0,7.0,-1.0,10017.0,7.0,-1.0,10016.0,6.0,-2.0,at_bid,16.0,8.0,0.9873
631400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,3,2,buy,Mark 38,10002,15,10018,15,10010.0,16,15,-15,44.0,-44.0,10009.0,7.0,-1.0,10009.0,7.0,-1.0,10007.0,5.0,-3.0,10013.0,11.0,3.0,at_bid,16.0,8.0,0.9873
633100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,6,2,sell,Mark 38,10001,14,10017,14,10009.0,16,14,-14,37.0,-37.0,10009.0,8.0,0.0,10009.0,8.0,0.0,10007.0,10.0,2.0,10010.0,7.0,-1.0,at_ask,16.0,8.0,0.9873
634300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10009.0,4,2,sell,Mark 38,9993,11,10009,11,10001.0,16,11,-11,31.0,-31.0,9999.0,10.0,2.0,9999.0,10.0,2.0,9998.0,11.0,3.0,10003.0,6.0,-2.0,at_ask,16.0,8.0,0.9873
635100,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,buy,Mark 38,1235,9,1256,9,1245.5,21,9,-9,39.0,-39.0,1245.5,10.5,0.0,1245.5,10.5,0.0,1245.5,10.5,0.0,1247.5,12.5,2.0,at_bid,21.0,10.5,0.8357
637900,Mark 38,Mark 14,VEV_4000,XIRECS,1256.0,3,2,sell,Mark 38,1235,15,1256,15,1245.5,21,15,-15,30.0,-30.0,1246.5,9.5,-1.0,1246.5,9.5,-1.0,1246.5,9.5,-1.0,1246.5,9.5,-1.0,at_ask,21.0,10.5,0.8357
640000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,2,2,buy,Mark 38,10001,15,10017,15,10009.0,16,15,-15,40.0,-40.0,10009.0,8.0,0.0,10009.0,8.0,0.0,10010.0,9.0,1.0,10013.0,12.0,4.0,at_bid,16.0,8.0,0.9873
641500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5,2,sell,Mark 55,5243,73,5248,25,5245.5,5,73,-25,73.0,-73.0,5244.0,4.0,1.5,5244.0,4.0,1.5,5244.0,4.0,1.5,5245.5,2.5,0.0,at_ask,5.0,2.5,0.8155
643000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,6,2,buy,Mark 55,5239,18,5244,49,5241.5,5,18,-49,49.0,-49.0,5243.5,4.5,2.0,5243.5,4.5,2.0,5244.0,5.0,2.5,5242.5,3.5,1.0,at_bid,5.0,2.5,0.8155
643300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,1,2,sell,Mark 38,1231,15,1252,15,1241.5,21,15,-15,34.0,-34.0,1241.5,10.5,0.0,1241.5,10.5,0.0,1242.5,9.5,-1.0,1243.0,9.0,-1.5,at_ask,21.0,10.5,0.8357
645000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10016.0,4,2,buy,Mark 38,10016,10,10032,10,10024.0,16,10,-10,33.0,-33.0,10024.0,8.0,0.0,10024.0,8.0,0.0,10025.0,9.0,1.0,10029.0,13.0,5.0,at_bid,16.0,8.0,0.9873
648700,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,buy,Mark 38,1235,14,1255,14,1245.0,20,14,-14,39.0,-39.0,1244.5,9.5,-0.5,1244.5,9.5,-0.5,1244.5,9.5,-0.5,1243.0,8.0,-2.0,at_bid,20.0,10.0,0.0951
650000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10029.0,4,2,buy,Mark 38,10029,10,10045,10,10037.0,16,10,-10,39.0,-39.0,10041.0,12.0,4.0,10041.0,12.0,4.0,10040.0,11.0,3.0,10045.0,16.0,8.0,at_bid,16.0,8.0,0.9873
653800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5,2,sell,Mark 55,5247,19,5252,19,5249.5,5,19,-19,51.0,-51.0,5249.5,2.5,0.0,5249.5,2.5,0.0,5250.5,1.5,-1.0,5251.5,0.5,-2.0,at_ask,5.0,2.5,0.8155
655500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,3,2,buy,Mark 38,10024,12,10041,12,10032.5,17,12,-12,36.0,-36.0,10034.0,10.0,1.5,10034.0,10.0,1.5,10035.0,11.0,2.5,10034.0,10.0,1.5,at_bid,17.0,8.5,1.0
658100,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,3,2,sell,Mark 38,1242,12,1263,12,1252.5,21,12,-12,41.0,-41.0,1251.5,11.5,1.0,1251.5,11.5,1.0,1251.5,11.5,1.0,1251.5,11.5,1.0,at_ask,21.0,10.5,0.8357
658300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,3,2,buy,Mark 55,5249,16,5254,65,5251.5,5,16,-65,65.0,-65.0,5250.5,1.5,-1.0,5250.5,1.5,-1.0,5251.5,2.5,0.0,5250.5,1.5,-1.0,at_bid,5.0,2.5,0.8155
659500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10046.0,5,2,sell,Mark 38,10030,15,10046,15,10038.0,16,15,-15,45.0,-45.0,10038.0,8.0,0.0,10038.0,8.0,0.0,10039.0,7.0,-1.0,10040.0,6.0,-2.0,at_ask,16.0,8.0,0.9873
661900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,6,2,buy,Mark 38,10024,11,10040,11,10032.0,16,11,-11,32.0,-32.0,10032.5,8.5,0.5,10032.5,8.5,0.5,10033.5,9.5,1.5,10034.0,10.0,2.0,at_bid,16.0,8.0,0.9873
663000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10025.0,2,2,buy,Mark 38,10025,12,10041,12,10033.0,16,12,-12,35.0,-35.0,10032.0,7.0,-1.0,10032.0,7.0,-1.0,10034.0,9.0,1.0,10036.0,11.0,3.0,at_bid,16.0,8.0,0.9873
666500,Mark 14,Mark 22,VEV_5200,XIRECS,91.0,2,2,buy,Mark 22,91,7,93,9,92.0,2,7,-9,28.0,-30.0,91.5,0.5,-0.5,91.5,0.5,-0.5,91.5,0.5,-0.5,92.0,1.0,0.0,at_bid,2.0,1.0,0.1741
669900,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,2,sell,Mark 38,1254,14,1275,14,1264.5,21,14,-14,32.0,-32.0,1265.5,9.5,-1.0,1265.5,9.5,-1.0,1264.5,10.5,0.0,1264.5,10.5,0.0,at_ask,21.0,10.5,0.8357
672600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,sell,Mark 55,5266,22,5271,22,5268.5,5,22,-22,69.0,-69.0,5270.5,0.5,-2.0,5270.5,0.5,-2.0,5270.0,1.0,-1.5,5274.5,-3.5,-6.0,at_ask,5.0,2.5,0.8155
674000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,2,2,sell,Mark 38,9999,11,10015,11,10007.0,16,11,-11,32.0,-32.0,10004.0,11.0,3.0,10004.0,11.0,3.0,10006.0,9.0,1.0,10006.0,9.0,1.0,at_ask,16.0,8.0,0.9873
674400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10012.0,4,2,sell,Mark 38,9996,13,10012,13,10004.0,16,13,-13,37.0,-37.0,10006.0,6.0,-2.0,10006.0,6.0,-2.0,10003.0,9.0,1.0,10006.0,6.0,-2.0,at_ask,16.0,8.0,0.9873
675300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,2,2,sell,Mark 38,10001,15,10017,15,10009.0,16,15,-15,41.0,-41.0,10010.0,7.0,-1.0,10010.0,7.0,-1.0,10010.0,7.0,-1.0,10007.0,10.0,2.0,at_ask,16.0,8.0,0.9873
675600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,3,2,sell,Mark 38,10002,10,10018,10,10010.0,16,10,-10,31.0,-31.0,10008.0,10.0,2.0,10008.0,10.0,2.0,10007.0,11.0,3.0,10005.0,13.0,5.0,at_ask,16.0,8.0,0.9873
675600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,7,2,sell,Mark 55,5267,67,5272,17,5269.5,5,67,-17,67.0,-67.0,5269.5,2.5,0.0,5269.5,2.5,0.0,5267.5,4.5,2.0,5269.5,2.5,0.0,at_ask,5.0,2.5,0.8155
676600,Mark 38,Mark 14,VEV_4000,XIRECS,1279.0,2,2,sell,Mark 38,1258,7,1279,7,1268.5,21,7,-7,35.0,-35.0,1268.0,11.0,0.5,1268.0,11.0,0.5,1268.0,11.0,0.5,1269.5,9.5,-1.0,at_ask,21.0,10.5,0.8357
678700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10013.0,6,2,sell,Mark 38,9997,15,10013,15,10005.0,16,15,-15,35.0,-35.0,10001.0,12.0,4.0,10001.0,12.0,4.0,9999.0,14.0,6.0,9993.0,20.0,12.0,at_ask,16.0,8.0,0.9873
681000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10010.0,5,2,sell,Mark 38,9994,12,10010,12,10002.0,16,12,-12,41.0,-41.0,10006.0,4.0,-4.0,10006.0,4.0,-4.0,10007.0,3.0,-5.0,10010.0,0.0,-8.0,at_ask,16.0,8.0,0.9873
682800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5283.0,6,2,sell,Mark 55,5278,63,5283,24,5280.5,5,63,-24,63.0,-63.0,5280.0,3.0,0.5,5280.0,3.0,0.5,5280.5,2.5,0.0,5280.5,2.5,0.0,at_ask,5.0,2.5,0.8155
686100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,buy,Mark 38,9996,15,10012,15,10004.0,16,15,-15,43.0,-43.0,10009.0,13.0,5.0,10009.0,13.0,5.0,10009.0,13.0,5.0,10010.0,14.0,6.0,at_bid,16.0,8.0,0.9873
686700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,5,2,sell,Mark 38,10000,11,10016,11,10008.0,16,11,-11,35.0,-35.0,10006.0,10.0,2.0,10006.0,10.0,2.0,10006.0,10.0,2.0,10003.0,13.0,5.0,at_ask,16.0,8.0,0.9873
689700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,5,2,buy,Mark 38,9997,14,10013,14,10005.0,16,14,-14,41.0,-41.0,10004.0,7.0,-1.0,10004.0,7.0,-1.0,10004.0,7.0,-1.0,10004.0,7.0,-1.0,at_bid,16.0,8.0,0.9873
690500,Mark 14,Mark 38,VEV_4000,XIRECS,1263.0,1,2,buy,Mark 38,1263,11,1284,11,1273.5,21,11,-11,31.0,-31.0,1272.5,9.5,-1.0,1272.5,9.5,-1.0,1272.0,9.0,-1.5,1273.5,10.5,0.0,at_bid,21.0,10.5,0.8357
690600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5275.0,5,2,sell,Mark 55,5270,22,5275,22,5272.5,5,22,-22,70.0,-70.0,5272.0,3.0,0.5,5272.0,3.0,0.5,5273.5,1.5,-1.0,5271.5,3.5,1.0,at_ask,5.0,2.5,0.8155
690800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,buy,Mark 38,9990,13,10006,13,9998.0,16,13,-13,37.0,-37.0,9998.0,8.0,0.0,9998.0,8.0,0.0,9999.0,9.0,1.0,9997.0,7.0,-1.0,at_bid,16.0,8.0,0.9873
691200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5271.0,7,2,buy,Mark 55,5271,24,5276,63,5273.5,5,24,-63,63.0,-63.0,5271.0,0.0,-2.5,5271.0,0.0,-2.5,5273.5,2.5,0.0,5268.0,-3.0,-5.5,at_bid,5.0,2.5,0.8155
691600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,buy,Mark 38,9990,13,10006,13,9998.0,16,13,-13,39.0,-39.0,9998.0,8.0,0.0,9998.0,8.0,0.0,9999.0,9.0,1.0,10003.0,13.0,5.0,at_bid,16.0,8.0,0.9873
692000,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,1,2,sell,Mark 38,1261,12,1282,12,1271.5,21,12,-12,39.0,-39.0,1269.5,12.5,2.0,1269.5,12.5,2.0,1269.5,12.5,2.0,1270.5,11.5,1.0,at_ask,21.0,10.5,0.8357
692100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,8,2,sell,Mark 55,5267,20,5272,20,5269.5,5,20,-20,58.0,-58.0,5269.5,2.5,0.0,5269.5,2.5,0.0,5268.5,3.5,1.0,5269.5,2.5,0.0,at_ask,5.0,2.5,0.8155
693900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,sell,Mark 55,5266,62,5271,25,5268.5,5,62,-25,62.0,-62.0,5269.0,2.0,-0.5,5269.0,2.0,-0.5,5267.5,3.5,1.0,5268.5,2.5,0.0,at_ask,5.0,2.5,0.8155
694400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,sell,Mark 55,5266,56,5271,17,5268.5,5,56,-17,56.0,-56.0,5268.0,3.0,0.5,5268.0,3.0,0.5,5267.0,4.0,1.5,5268.5,2.5,0.0,at_ask,5.0,2.5,0.8155
694500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,4,2,sell,Mark 38,10000,11,10016,11,10008.0,16,11,-11,37.0,-37.0,10011.0,5.0,-3.0,10011.0,5.0,-3.0,10012.0,4.0,-4.0,10012.5,3.5,-4.5,at_ask,16.0,8.0,0.9873
