group,product,quote_mode,side,horizon,days,quote_ticks,trade_fill_count,book_or_trade_fill_count,trade_fill_rate,book_or_trade_fill_rate,mean_edge_if_filled,mean_cross_liq_edge_if_filled,mean_spread_capture_if_filled,mean_adverse_selection_if_filled,ev_per_quote,cross_liq_ev_per_quote,positive_edge_days,positive_cross_liq_days,min_day_edge_if_filled,min_day_cross_liq_edge_if_filled,min_day_ev_per_quote,cap10_edge_per_full_inventory,cap10_cross_liq_edge_per_full_inventory
ROBOT,ROBOT_DISHES,one_tick_inside,sell,1,3,29997,306,6594,0.0102010201020102,0.21982198219821983,-7.066993464052287,-10.781045751633988,2.7107843137254903,-9.777777777777779,-0.07209054238757209,-0.10997766443310998,0,0,-10.456521739130435,-14.417391304347825,-0.12026202620262026,-70.66993464052287,-107.81045751633988
ROBOT,ROBOT_DISHES,one_tick_inside,sell,5,3,29985,1600,14449,0.053360013340003336,0.4818742704685676,-11.638125,-15.336875,2.6853125,-14.3234375,-0.6210105052526264,-0.8183758545939637,0,0,-13.4286941580756,-17.347079037800686,-0.7819409704852426,-116.38125000000001,-153.36874999999998
ROBOT,ROBOT_DISHES,one_tick_inside,sell,20,3,29940,6058,20681,0.2023380093520374,0.690748162992652,-22.260894684714426,-25.949653350940906,2.674892703862661,-24.935787388577086,-4.504225116900468,-5.25060120240481,0,0,-23.983103284150406,-27.888624464540694,-5.048947895791583,-222.60894684714427,-259.49653350940906
ROBOT,ROBOT_DISHES,one_tick_inside,sell,100,3,29700,17905,25577,0.6028619528619529,0.8611784511784512,-41.9439262775761,-45.63457134878526,2.678804803127618,-44.622731080703716,-25.286397306397305,-27.5113468013468,0,0,-46.918413289861824,-50.828753299177144,-30.52540404040404,-419.439262775761,-456.34571348785255
ROBOT,ROBOT_DISHES,one_tick_inside,sell,500,3,28500,24056,26897,0.8440701754385965,0.9437543859649122,-66.71213002993017,-70.39869471233787,2.6722023611572996,-69.38433239108747,-56.30971929824561,-59.42143859649123,0,0,-90.79695672848312,-94.71350451735616,-80.39831578947368,-667.1213002993017,-703.9869471233787
ROBOT,ROBOT_DISHES,book_mid,buy,1,3,29997,391,8385,0.013034636797013034,0.27952795279527953,-7.680306905370844,-11.337595907928389,0.24680306905370844,-7.927109974424552,-0.1001100110011001,-0.14778144481114777,0,0,-10.143939393939394,-14.007575757575758,-0.1339133913391339,-76.80306905370844,-113.37595907928389
ROBOT,ROBOT_DISHES,book_mid,buy,5,3,29985,1858,16203,0.06196431549107887,0.5403701850925463,-11.120828848223896,-14.797093649085038,0.24381054897739504,-11.364639397201291,-0.6890945472736368,-0.9168917792229448,0,0,-12.968849840255592,-16.594249201277954,-0.812256128064032,-111.20828848223896,-147.9709364908504
ROBOT,ROBOT_DISHES,book_mid,buy,20,3,29940,6308,22480,0.210688042752171,0.7508350033400134,-18.880627774254915,-22.571337983513,0.237000634115409,-19.117628408370322,-3.9779225116900467,-4.755511022044089,0,0,-24.533763654419065,-28.177755710029793,-4.951002004008016,-188.80627774254916,-225.71337983513
ROBOT,ROBOT_DISHES,book_mid,buy,100,3,29700,18045,26944,0.6075757575757575,0.9072053872053872,-33.10520919922416,-36.780991964533115,0.23532834580216128,-33.34053754502632,-20.11392255892256,-22.347239057239058,0,0,-42.630434782608695,-46.26277498700849,-24.859141414141416,-331.0520919922416,-367.80991964533115
ROBOT,ROBOT_DISHES,book_mid,buy,500,3,28500,23717,27245,0.8321754385964912,0.9559649122807018,-23.876122612472066,-27.55061770038369,0.2420837374035502,-24.118206349875617,-19.869122807017543,-22.926947368421054,1,1,-41.81365107018417,-45.44885515181682,-35.36994736842105,-238.76122612472068,-275.5061770038369
ROBOT,ROBOT_DISHES,book_mid,sell,1,3,29997,352,8340,0.011734506784011734,0.27802780278027805,-8.428977272727273,-12.096590909090908,0.22301136363636365,-8.651988636363637,-0.09890989098909891,-0.14194752808614194,0,0,-12.642276422764228,-16.520325203252032,-0.1555155515551555,-84.28977272727273,-120.96590909090908
ROBOT,ROBOT_DISHES,book_mid,sell,5,3,29985,1755,16209,0.058529264632316155,0.5405702851425713,-12.858119658119659,-16.546438746438746,0.23133903133903133,-13.08945868945869,-0.7525762881440721,-0.9684508921127231,0,0,-15.64391447368421,-19.55263157894737,-0.9516258129064532,-128.5811965811966,-165.46438746438747
ROBOT,ROBOT_DISHES,book_mid,sell,20,3,29940,6424,22574,0.214562458249833,0.7539746158984636,-23.089897260273972,-26.77381693648817,0.237313200498132,-23.327210460772104,-4.954225116900467,-5.744655978623914,0,0,-25.36199817518248,-29.260492700729927,-5.5704909819639274,-230.89897260273972,-267.7381693648817
ROBOT,ROBOT_DISHES,book_mid,sell,100,3,29700,18248,27015,0.6144107744107744,0.9095959595959596,-42.78929197720298,-46.478682595352915,0.2336968434896975,-43.02298882069268,-26.29020202020202,-28.557003367003368,0,0,-48.27107323813911,-52.18040841394135,-31.756515151515153,-427.8929197720298,-464.78682595352916
ROBOT,ROBOT_DISHES,book_mid,sell,500,3,28500,24190,27475,0.8487719298245614,0.9640350877192982,-67.63759818106655,-71.32327408019843,0.24057461761058288,-67.87817279867714,-57.40889473684211,-60.53719298245614,0,0,-93.43294928138734,-97.34932889891911,-82.80126315789474,-676.3759818106655,-713.2327408019843
ROBOT,ROBOT_DISHES,wall_mid,buy,1,3,29997,391,8391,0.013034636797013034,0.27972797279727973,-7.671355498721228,-11.327365728900256,0.24680306905370844,-7.918158567774936,-0.09999333266659999,-0.14764809814314764,0,0,-10.143939393939394,-14.007575757575758,-0.1339133913391339,-76.71355498721228,-113.27365728900256
ROBOT,ROBOT_DISHES,wall_mid,buy,5,3,29985,1859,16208,0.06199766549941638,0.5405369351342337,-11.092791823561054,-14.768154922001075,0.25551371705217857,-11.348305540613232,-0.6877271969317992,-0.9155911288977823,0,0,-12.861958266452648,-16.486356340288925,-0.8017008504252126,-110.92791823561055,-147.68154922001077
ROBOT,ROBOT_DISHES,wall_mid,buy,20,3,29940,6311,22489,0.21078824315297262,0.7511356045424181,-18.884883536681983,-22.574710822373632,0.2521787355411187,-19.1370622722231,-3.9807114228456912,-4.758483633934536,0,0,-24.493031358885016,-28.1363862618218,-4.930511022044088,-188.84883536681983,-225.74710822373632
ROBOT,ROBOT_DISHES,wall_mid,buy,100,3,29700,18048,26938,0.6076767676767677,0.907003367003367,-33.048648049645394,-36.72429078014184,0.25238253546099293,-33.30103058510638,-20.082895622895624,-22.316498316498315,0,0,-42.51837406829606,-46.150632691974344,-24.77661616161616,-330.48648049645396,-367.2429078014184
ROBOT,ROBOT_DISHES,wall_mid,buy,500,3,28500,23723,27248,0.8323859649122807,0.9560701754385965,-23.801732495890064,-27.476035914513343,0.2628040298444547,-24.064536525734518,-19.81222807017544,-22.870666666666665,1,1,-41.65403757621003,-45.28928704740575,-35.239315789473686,-238.01732495890064,-274.7603591451334
ROBOT,ROBOT_DISHES,wall_mid,sell,1,3,29997,356,8372,0.011867853452011868,0.27909457612427907,-8.382022471910112,-12.047752808988765,0.1853932584269663,-8.567415730337078,-0.09947661432809948,-0.14298096476314298,0,0,-12.674796747967479,-16.552845528455286,-0.1559155915591559,-83.82022471910112,-120.47752808988764
ROBOT,ROBOT_DISHES,wall_mid,sell,5,3,29985,1755,16216,0.058529264632316155,0.5408037352009338,-12.762393162393163,-16.449572649572648,0.2336182336182336,-12.996011396011395,-0.7469734867433717,-0.9627813906953476,0,0,-15.671334431630973,-19.57990115321252,-0.9517258629314658,-127.62393162393164,-164.49572649572647
ROBOT,ROBOT_DISHES,wall_mid,sell,20,3,29940,6422,22578,0.21449565798263193,0.7541082164328657,-23.066645904702586,-26.750077857365305,0.24781999377141078,-23.314465898473994,-4.947695390781563,-5.737775551102205,0,0,-25.302691605839417,-29.201186131386862,-5.557464929859719,-230.66645904702585,-267.50077857365306
ROBOT,ROBOT_DISHES,wall_mid,sell,100,3,29700,18247,27020,0.6143771043771044,0.9097643097643098,-42.79106154436346,-46.48051734531704,0.23554556913465227,-43.02660711349811,-26.289848484848484,-28.556565656565656,0,0,-48.1718606079214,-52.08120970217992,-31.69611111111111,-427.9106154436346,-464.80517345317037
ROBOT,ROBOT_DISHES,wall_mid,sell,500,3,28500,24191,27477,0.8488070175438597,0.9641052631578947,-67.67159274110206,-71.3571576206027,0.23419866892646024,-67.90579141002853,-57.440122807017545,-60.568456140350875,0,0,-93.37315914489311,-97.28931116389549,-82.7581052631579,-676.7159274110206,-713.5715762060271
ROBOT,ROBOT_DISHES,residual_fair,buy,1,3,29997,379,7979,0.012634596793012634,0.265993265993266,-6.729551451187335,-10.398416886543536,1.3970976253298153,-8.12664907651715,-0.08502516918358502,-0.1313798046471314,0,0,-7.297520661157025,-11.239669421487603,-0.10611061106110611,-67.29551451187335,-103.98416886543536
ROBOT,ROBOT_DISHES,residual_fair,buy,5,3,29985,1807,15392,0.060263465065866266,0.513323328330832,-9.931377974543443,-13.600996126175982,1.6007194244604317,-11.532097399003874,-0.5984992496248124,-0.8196431549107888,0,0,-12.137931034482758,-15.76043557168784,-0.7525262631315658,-99.31377974543443,-136.00996126175983
ROBOT,ROBOT_DISHES,residual_fair,buy,20,3,29940,6158,21064,0.20567802271209085,0.7035404141616567,-17.457210133160117,-21.14079246508607,1.7962000649561547,-19.25341019811627,-3.590564462257849,-4.348196392785571,0,0,-24.36239270386266,-28.004828326180256,-4.550250501002004,-174.57210133160117,-211.40792465086068
ROBOT,ROBOT_DISHES,residual_fair,buy,100,3,29700,17912,25897,0.6030976430976431,0.8719528619528619,-31.332039973202324,-35.004968736042876,1.9673403305046895,-33.29938030370701,-18.896279461279462,-21.11141414141414,0,0,-42.30389541088581,-45.93578797580932,-24.02348484848485,-313.32039973202325,-350.0496873604288
ROBOT,ROBOT_DISHES,residual_fair,buy,500,3,28500,23717,26631,0.8321754385964912,0.9344210526315789,-22.091200404772948,-25.764810051861534,1.9803305645739344,-24.07153096934688,-18.383754385964913,-21.440842105263158,1,1,-40.84897728698707,-44.483624043167275,-34.26584210526316,-220.91200404772948,-257.64810051861537
ROBOT,ROBOT_DISHES,residual_fair,sell,1,3,29997,354,8648,0.011801180118011801,0.2882954962162883,-9.980225988700566,-13.658192090395481,-1.439265536723164,-8.540960451977401,-0.11777844451111778,-0.1611827849451612,0,0,-15.1015625,-18.9765625,-0.1933193319331933,-99.80225988700566,-136.58192090395482
ROBOT,ROBOT_DISHES,residual_fair,sell,5,3,29985,1771,16331,0.05906286476571619,0.5446389861597465,-13.845285149632975,-17.53924336533032,-1.1428571428571428,-12.702428006775833,-0.8177422044355511,-1.0359179589794898,0,0,-18.220516962843295,-22.12762520193861,-1.1284142071035517,-138.45285149632974,-175.39243365330321
ROBOT,ROBOT_DISHES,residual_fair,sell,20,3,29940,6457,22691,0.21566466265865064,0.7578824315297261,-24.055211398482268,-27.744927985132414,-1.0358525631098032,-23.019358835372465,-5.187859051436206,-5.983600534402138,0,0,-28.118046132971507,-32.0153776571687,-6.22935871743487,-240.55211398482268,-277.44927985132415
ROBOT,ROBOT_DISHES,residual_fair,sell,100,3,29700,18338,27144,0.6174410774410775,0.9139393939393939,-43.124713709237646,-46.814592649143854,-0.9090686007198168,-42.21564510851783,-26.6269696969697,-28.905252525252525,0,0,-50.824258182930556,-54.73294585500153,-33.56454545454545,-431.2471370923765,-468.14592649143856
ROBOT,ROBOT_DISHES,residual_fair,sell,500,3,28500,24228,27537,0.8501052631578947,0.9662105263157895,-68.43544659072148,-72.12151229981839,-0.9087419514611194,-67.52670463926036,-58.17733333333333,-61.31087719298245,0,0,-95.88548214921124,-99.80156565057526,-85.09584210526316,-684.3544659072148,-721.2151229981839
ROBOT,ROBOT_IRONING,best_touch,buy,1,3,29997,355,8723,0.011834516785011835,0.2907957462412908,-3.928169014084507,-7.109859154929578,3.204225352112676,-7.132394366197183,-0.046487982131546486,-0.08414174750808415,0,0,-5.37962962962963,-8.768518518518519,-0.058105810581058105,-39.28169014084507,-71.09859154929578
ROBOT,ROBOT_IRONING,best_touch,buy,5,3,29985,1720,18040,0.057362014340503586,0.6016341504085376,-7.975581395348837,-11.171511627906977,3.197674418604651,-11.173255813953489,-0.4574954143738536,-0.6408204102051025,0,0,-9.136363636363637,-12.582887700534759,-0.5128064032016008,-79.75581395348837,-111.71511627906978
ROBOT,ROBOT_IRONING,best_touch,buy,20,3,29940,6201,23720,0.20711422845691382,0.7922511690046761,-17.002660861151426,-20.18642154491211,3.194162231898081,-20.19682309304951,-3.521492985971944,-4.180895123580495,0,0,-19.94199896426722,-23.377006732263077,-3.8585170340681363,-170.02660861151426,-201.8642154491211
ROBOT,ROBOT_IRONING,best_touch,buy,100,3,29700,18574,27149,0.6253872053872054,0.9141077441077441,-38.09992462582104,-41.27323139872941,3.2043717023796705,-41.304296328200714,-23.82720538720539,-25.811750841750843,0,0,-46.891661547911546,-50.05820024570025,-30.84429292929293,-380.9992462582104,-412.7323139872941
ROBOT,ROBOT_IRONING,best_touch,buy,500,3,28500,25484,27635,0.8941754385964912,0.9696491228070175,-66.26889420813059,-69.43329147700518,3.2085229948202794,-69.47741720295087,-59.25601754385965,-62.08554385964912,0,0,-118.08497438816164,-121.23938531587935,-109.19752631578947,-662.6889420813059,-694.3329147700518
ROBOT,ROBOT_IRONING,best_touch,sell,1,3,29997,373,8612,0.012434576791012435,0.2870953762042871,-3.479892761394102,-6.683646112600536,3.1715817694369974,-6.651474530831099,-0.04327099376604327,-0.08310831083108311,0,0,-3.658536585365854,-6.790697674418604,-0.0465046504650465,-34.79892761394102,-66.83646112600536
ROBOT,ROBOT_IRONING,best_touch,sell,5,3,29985,1837,17789,0.06126396531599133,0.5932632983158246,-6.937670114316821,-10.117038649972782,3.1741970604246053,-10.111867174741427,-0.42502918125729533,-0.6198099049524762,0,0,-7.781081081081081,-11.183783783783785,-0.44892446223111554,-69.3767011431682,-101.17038649972783
ROBOT,ROBOT_IRONING,best_touch,sell,20,3,29940,6434,23299,0.21489645958583833,0.7781897127588511,-13.310693192415293,-16.5032639104756,3.1711221635063724,-16.481815355921665,-2.8604208416833665,-3.546492985971944,0,0,-15.80576070901034,-19.241260462826194,-3.2165831663326654,-133.10693192415295,-165.032639104756
ROBOT,ROBOT_IRONING,best_touch,sell,100,3,29700,17631,26596,0.5936363636363636,0.8954882154882154,-21.291787193012308,-24.49157733537519,3.174947535590721,-24.46673472860303,-12.639579124579125,-14.539090909090909,0,0,-32.53152427010568,-35.98638724699982,-18.34580808080808,-212.91787193012308,-244.9157733537519
ROBOT,ROBOT_IRONING,best_touch,sell,500,3,28500,23221,27030,0.8147719298245614,0.9484210526315789,10.756621161879336,7.571034839154211,3.170384565694845,7.586236596184491,8.76419298245614,6.168666666666667,1,1,-20.782276259714212,-23.728879418400602,-17.452736842105264,107.56621161879336,75.71034839154211
ROBOT,ROBOT_IRONING,one_tick_inside,buy,1,3,29997,355,8723,0.011834516785011835,0.2907957462412908,-4.928169014084507,-8.109859154929577,2.204225352112676,-7.132394366197183,-0.05832249891655832,-0.09597626429309597,0,0,-6.37962962962963,-9.768518518518519,-0.06890689068906891,-49.28169014084507,-81.09859154929578
ROBOT,ROBOT_IRONING,one_tick_inside,buy,5,3,29985,1720,18040,0.057362014340503586,0.6016341504085376,-8.975581395348836,-12.171511627906977,2.197674418604651,-11.173255813953489,-0.5148574287143571,-0.6981824245456061,0,0,-10.136363636363637,-13.582887700534759,-0.5689344672336168,-89.75581395348837,-121.71511627906978
ROBOT,ROBOT_IRONING,one_tick_inside,buy,20,3,29940,6201,23720,0.20711422845691382,0.7922511690046761,-18.002660861151426,-21.18642154491211,2.194162231898081,-20.19682309304951,-3.7286072144288576,-4.388009352037408,0,0,-20.94199896426722,-24.377006732263077,-4.052004008016032,-180.02660861151426,-211.8642154491211
ROBOT,ROBOT_IRONING,one_tick_inside,buy,100,3,29700,18574,27149,0.6253872053872054,0.9141077441077441,-39.09992462582104,-42.27323139872941,2.2043717023796705,-41.304296328200714,-24.45259259259259,-26.437138047138045,0,0,-47.891661547911546,-51.05820024570025,-31.502070707070708,-390.9992462582104,-422.7323139872941
ROBOT,ROBOT_IRONING,one_tick_inside,buy,500,3,28500,25484,27635,0.8941754385964912,0.9696491228070175,-67.26889420813059,-70.43329147700518,2.2085229948202794,-69.47741720295087,-60.15019298245614,-62.97971929824561,0,0,-119.08497438816164,-122.23938531587935,-110.12226315789474,-672.6889420813059,-704.3329147700518
ROBOT,ROBOT_IRONING,one_tick_inside,sell,1,3,29997,373,8612,0.012434576791012435,0.2870953762042871,-4.479892761394102,-7.683646112600536,2.1715817694369974,-6.651474530831099,-0.0557055705570557,-0.09554288762209555,0,0,-4.658536585365853,-7.790697674418604,-0.0594059405940594,-44.79892761394102,-76.83646112600536
ROBOT,ROBOT_IRONING,one_tick_inside,sell,5,3,29985,1837,17789,0.06126396531599133,0.5932632983158246,-7.937670114316821,-11.117038649972782,2.1741970604246053,-10.111867174741427,-0.48629314657328665,-0.6810738702684676,0,0,-8.781081081081082,-12.183783783783785,-0.5159579789894947,-79.3767011431682,-111.17038649972783
ROBOT,ROBOT_IRONING,one_tick_inside,sell,20,3,29940,6434,23299,0.21489645958583833,0.7781897127588511,-14.310693192415293,-17.5032639104756,2.1711221635063724,-16.481815355921665,-3.075317301269205,-3.761389445557782,0,0,-16.80576070901034,-20.241260462826194,-3.4200901803607215,-143.10693192415295,-175.032639104756
ROBOT,ROBOT_IRONING,one_tick_inside,sell,100,3,29700,17631,26596,0.5936363636363636,0.8954882154882154,-22.291787193012308,-25.49157733537519,2.174947535590721,-24.46673472860303,-13.233215488215489,-15.132727272727273,0,0,-33.53152427010568,-36.98638724699982,-18.909747474747476,-222.91787193012308,-254.9157733537519
ROBOT,ROBOT_IRONING,one_tick_inside,sell,500,3,28500,23221,27030,0.8147719298245614,0.9484210526315789,9.756621161879336,6.571034839154211,2.170384565694845,7.586236596184491,7.949421052631579,5.353894736842105,1,1,-21.782276259714212,-24.728879418400602,-18.292526315789473,97.56621161879336,65.71034839154211
ROBOT,ROBOT_IRONING,book_mid,buy,1,3,29997,360,8931,0.012001200120012,0.29772977297729775,-7.029166666666667,-10.188888888888888,0.009722222222222222,-7.038888888888889,-0.08435843584358436,-0.12227889455612227,0,0,-8.796296296296296,-12.185185185185185,-0.09500950095009501,-70.29166666666667,-101.88888888888889
ROBOT,ROBOT_IRONING,book_mid,buy,5,3,29985,1738,18364,0.05796231449057862,0.6124395531098883,-11.117376294591484,-14.310126582278482,0.014384349827387802,-11.131760644418872,-0.6443888610972153,-0.8294480573620143,0,0,-12.564171122994653,-16.010695187165776,-0.7052026013006504,-111.17376294591483,-143.10126582278482
ROBOT,ROBOT_IRONING,book_mid,buy,20,3,29940,6232,23949,0.2081496325985304,0.7998997995991984,-20.111039794608473,-23.29653401797176,0.012836970474967908,-20.12387676508344,-4.186105544422178,-4.849164996659987,0,0,-23.266357547655847,-26.70427614631633,-4.525050100200401,-201.11039794608473,-232.9653401797176
ROBOT,ROBOT_IRONING,book_mid,buy,100,3,29700,18626,27226,0.6271380471380471,0.9167003367003367,-41.087807366047464,-44.26178460216901,0.0127778374315473,-41.10058520347901,-25.767727272727274,-27.758249158249157,0,0,-49.796208530805686,-52.96208530805687,-32.90070707070707,-410.8780736604746,-442.61784602169007
